event_id_cnty,event_date,event_type,sub_event_type,latitude,longitude,geo_precision,fatalities
UKR79679,11/9/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR79888,11/9/2022,Battles,Government regains territory,47.1214,32.9642,1,0
UKR79680,11/9/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR79741,11/9/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR79737,11/9/2022,Battles,Armed clash,48.5279,37.9582,2,0
UKR79880,11/9/2022,Battles,Government regains territory,47.1722,33.2834,1,0
UKR79681,11/9/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR79742,11/9/2022,Battles,Armed clash,48.7455,38.1514,2,0
UKR79743,11/9/2022,Battles,Armed clash,48.7065,38.1486,2,0
UKR79889,11/9/2022,Battles,Government regains territory,47.187,33.4913,1,0
UKR79739,11/9/2022,Battles,Armed clash,49.2265,37.9863,2,0
UKR79740,11/9/2022,Battles,Armed clash,49.523,37.953,2,0
UKR79736,11/9/2022,Battles,Armed clash,48.7329,38.2154,2,0
UKR79982,11/9/2022,Battles,Armed clash,48.5956,37.9999,1,2
UKR81363,11/9/2022,Battles,Armed clash,47.7579,37.2176,2,0
UKR81370,11/9/2022,Battles,Armed clash,47.187,33.4913,2,0
UKR81337,11/9/2022,Battles,Armed clash,47.0987,33.7445,2,0
UKR81347,11/9/2022,Battles,Armed clash,49.5206,37.9822,2,0
UKR81371,11/9/2022,Battles,Armed clash,47.834,36.8146,2,0
UKR79738,11/9/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR79723,11/8/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR79724,11/8/2022,Battles,Armed clash,48.7329,38.2154,2,0
UKR79726,11/8/2022,Battles,Armed clash,48.5279,37.9582,2,0
UKR79722,11/8/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR79730,11/8/2022,Battles,Armed clash,48.0961,37.7214,2,0
UKR79731,11/8/2022,Battles,Armed clash,47.7579,37.2176,2,0
UKR79732,11/8/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR79733,11/8/2022,Battles,Armed clash,48.7455,38.1514,2,0
UKR79734,11/8/2022,Battles,Armed clash,48.7065,38.1486,2,0
UKR79725,11/8/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR79729,11/8/2022,Battles,Armed clash,49.523,37.953,2,0
UKR79728,11/8/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR80252,11/8/2022,Battles,Armed clash,48.006,37.5097,2,0
UKR80262,11/8/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR80279,11/8/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR80300,11/8/2022,Battles,Armed clash,48.096,37.6666,2,0
UKR80303,11/8/2022,Battles,Armed clash,47.7789,37.2481,2,0
UKR81306,11/8/2022,Battles,Armed clash,46.7379,32.2037,2,0
UKR81304,11/8/2022,Battles,Armed clash,49.5206,37.9822,2,0
UKR81325,11/8/2022,Battles,Armed clash,47.1295,33.5357,2,0
UKR81334,11/8/2022,Battles,Armed clash,47.1557,33.1031,2,0
UKR81084,11/8/2022,Battles,Armed clash,47.0702,32.7914,1,0
UKR81297,11/8/2022,Battles,Armed clash,47.2407,33.1931,2,0
UKR80773,11/8/2022,Battles,Government regains territory,49.4689,37.9059,1,0
UKR79727,11/8/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR79713,11/7/2022,Battles,Armed clash,48.5956,37.9999,2,1
UKR79716,11/7/2022,Battles,Armed clash,48.006,37.5097,2,2
UKR79720,11/7/2022,Battles,Armed clash,47.7579,37.2176,2,300
UKR79718,11/7/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR79721,11/7/2022,Battles,Armed clash,48.096,37.6666,2,0
UKR79719,11/7/2022,Battles,Armed clash,48.5517,38.0205,2,0
UKR79714,11/7/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR79715,11/7/2022,Battles,Armed clash,48.5279,37.9582,2,0
UKR80169,11/7/2022,Battles,Armed clash,48.5008,37.968,2,0
UKR80171,11/7/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR80194,11/7/2022,Battles,Armed clash,49.2265,37.9863,2,0
UKR80202,11/7/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR80209,11/7/2022,Battles,Armed clash,48.4503,37.9548,2,0
UKR80211,11/7/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR80230,11/7/2022,Battles,Armed clash,48.7065,38.1486,2,0
UKR80231,11/7/2022,Battles,Armed clash,49.0708,37.9546,2,0
UKR80744,11/7/2022,Battles,Armed clash,48.0464,37.9693,2,0
UKR81238,11/7/2022,Battles,Armed clash,49.1318,38.1529,2,0
UKR80743,11/7/2022,Battles,Armed clash,48.7561,38.2518,2,0
UKR80746,11/7/2022,Battles,Armed clash,48.9322,37.9425,2,0
UKR80693,11/7/2022,Battles,Non-state actor overtakes territory,48.9259,38.2467,1,0
UKR81241,11/7/2022,Battles,Armed clash,49.523,37.953,2,0
UKR81074,11/7/2022,Battles,Armed clash,49.5807,38.1653,1,0
UKR81259,11/7/2022,Battles,Armed clash,49.2088,38.0832,2,0
UKR80745,11/7/2022,Battles,Armed clash,47.5514,35.5816,2,0
UKR80682,11/7/2022,Battles,Non-state actor overtakes territory,48.0712,37.7407,1,0
UKR120316,11/7/2022,Battles,Armed clash,47.7579,37.2176,2,0
UKR79717,11/7/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR79709,11/6/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR79710,11/6/2022,Battles,Armed clash,47.7579,37.2176,2,0
UKR79707,11/6/2022,Battles,Armed clash,48.2067,37.7244,2,0
UKR79708,11/6/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR79712,11/6/2022,Battles,Armed clash,48.9322,37.9425,2,0
UKR79711,11/6/2022,Battles,Armed clash,48.096,37.6666,2,0
UKR79705,11/6/2022,Battles,Armed clash,48.5008,37.968,2,0
UKR79706,11/6/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR80113,11/6/2022,Battles,Armed clash,48.1394,37.7497,2,0
UKR80167,11/6/2022,Battles,Armed clash,47.7789,37.2481,2,0
UKR80731,11/6/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR80685,11/6/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR80702,11/6/2022,Battles,Armed clash,48.174,37.7863,1,0
UKR80739,11/6/2022,Battles,Armed clash,48.7065,38.1486,2,0
UKR81203,11/6/2022,Battles,Armed clash,49.1318,38.1529,2,0
UKR80736,11/6/2022,Battles,Armed clash,48.0464,37.9693,2,0
UKR80689,11/6/2022,Battles,Armed clash,48.5279,37.9582,2,0
UKR81213,11/6/2022,Battles,Armed clash,49.523,37.953,2,0
UKR80738,11/6/2022,Battles,Armed clash,48.4503,37.9548,2,0
UKR80784,11/6/2022,Battles,Non-state actor overtakes territory,48.559,38.0262,1,0
UKR80737,11/6/2022,Battles,Armed clash,48.0961,37.7214,2,0
UKR80734,11/6/2022,Battles,Armed clash,48.7561,38.2518,2,0
UKR80686,11/6/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR80742,11/6/2022,Battles,Armed clash,49.0708,37.9546,2,0
UKR81235,11/6/2022,Battles,Armed clash,49.2088,38.0832,2,0
UKR80684,11/6/2022,Battles,Armed clash,48.0712,37.7407,2,0
UKR80703,11/6/2022,Battles,Armed clash,48.5333,37.7166,1,0
UKR80735,11/6/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR79693,11/5/2022,Battles,Armed clash,48.7561,38.2518,2,0
UKR79692,11/5/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR79699,11/5/2022,Battles,Armed clash,48.4503,37.9548,2,0
UKR79700,11/5/2022,Battles,Armed clash,47.7579,37.2176,2,0
UKR79691,11/5/2022,Battles,Armed clash,48.5008,37.968,2,0
UKR79701,11/5/2022,Battles,Armed clash,47.5514,35.5816,2,0
UKR79702,11/5/2022,Battles,Armed clash,48.7065,38.1486,2,0
UKR79703,11/5/2022,Battles,Armed clash,49.0708,37.9546,2,0
UKR79704,11/5/2022,Battles,Armed clash,50.3056,37.0812,2,0
UKR79697,11/5/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR79694,11/5/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR79696,11/5/2022,Battles,Armed clash,49.2265,37.9863,2,0
UKR79698,11/5/2022,Battles,Armed clash,48.0961,37.7214,2,0
UKR80726,11/5/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR81147,11/5/2022,Battles,Armed clash,48.4684,37.9567,2,0
UKR80730,11/5/2022,Battles,Armed clash,48.5502,38.0658,2,0
UKR80728,11/5/2022,Battles,Armed clash,48.5019,38.0216,2,0
UKR80727,11/5/2022,Battles,Armed clash,47.8659,37.4083,2,0
UKR81152,11/5/2022,Battles,Armed clash,49.5206,37.9822,2,0
UKR81202,11/5/2022,Battles,Armed clash,47.1295,33.5357,2,0
UKR81183,11/5/2022,Battles,Armed clash,47.1221,33.7705,2,0
UKR81064,11/5/2022,Battles,Armed clash,47.4987,34.6574,1,0
UKR80554,11/5/2022,Battles,Armed clash,48.4292,38.0094,2,0
UKR79695,11/5/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR79473,11/4/2022,Battles,Armed clash,49.2265,37.9863,2,0
UKR79475,11/4/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR79477,11/4/2022,Battles,Armed clash,49.1581,37.9749,2,0
UKR79493,11/4/2022,Battles,Armed clash,47.7788,37.0753,2,0
UKR79818,11/4/2022,Battles,Armed clash,49.1318,38.1529,2,0
UKR79772,11/4/2022,Battles,Armed clash,49.8554,37.9489,2,0
UKR79820,11/4/2022,Battles,Armed clash,49.6592,37.9291,2,0
UKR79819,11/4/2022,Battles,Armed clash,49.2088,38.0832,2,0
UKR79773,11/4/2022,Battles,Armed clash,49.5206,37.9822,2,0
UKR79449,11/4/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR79450,11/4/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR79463,11/4/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR79467,11/4/2022,Battles,Armed clash,48.5279,37.9582,2,0
UKR79476,11/4/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR79481,11/4/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR79488,11/4/2022,Battles,Armed clash,48.4503,37.9548,2,0
UKR79490,11/4/2022,Battles,Armed clash,47.7579,37.2176,2,0
UKR79491,11/4/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR79497,11/4/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR79504,11/4/2022,Battles,Armed clash,48.859,38.1962,2,0
UKR80701,11/4/2022,Battles,Armed clash,48.9259,38.2467,1,0
UKR80723,11/4/2022,Battles,Armed clash,48.174,37.7863,2,0
UKR120328,11/4/2022,Battles,Armed clash,47.1221,33.7705,2,0
UKR120329,11/4/2022,Battles,Armed clash,47.1295,33.5357,2,0
UKR80724,11/4/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR78865,11/3/2022,Battles,Government regains territory,47.1345,33.0071,1,0
UKR78811,11/3/2022,Battles,Armed clash,48.567,39.3171,3,70
UKR78764,11/3/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR78765,11/3/2022,Battles,Armed clash,47.7579,37.2176,2,0
UKR78766,11/3/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR78767,11/3/2022,Battles,Armed clash,48.859,38.1962,2,0
UKR79416,11/3/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR79418,11/3/2022,Battles,Armed clash,47.7788,37.0753,2,0
UKR79878,11/3/2022,Battles,Government regains territory,49.4689,37.9059,1,0
UKR79810,11/3/2022,Battles,Armed clash,49.0495,38.2179,2,0
UKR79813,11/3/2022,Battles,Armed clash,47.0691,33.6292,1,0
UKR79815,11/3/2022,Battles,Armed clash,49.2088,38.0832,2,0
UKR79809,11/3/2022,Battles,Armed clash,47.1771,33.2467,1,0
UKR79817,11/3/2022,Battles,Armed clash,47.1295,33.5357,1,0
UKR79811,11/3/2022,Battles,Armed clash,49.2265,37.9863,2,0
UKR79814,11/3/2022,Battles,Armed clash,49.523,37.953,2,0
UKR79808,11/3/2022,Battles,Armed clash,49.1318,38.1529,2,0
UKR79807,11/3/2022,Battles,Armed clash,47.1567,33.2102,1,0
UKR79812,11/3/2022,Battles,Armed clash,48.9205,37.4606,2,0
UKR79816,11/3/2022,Battles,Armed clash,47.7868,36.7004,2,0
UKR78763,11/3/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR78768,11/3/2022,Battles,Armed clash,48.096,37.6666,2,0
UKR79372,11/3/2022,Battles,Armed clash,48.1394,37.7497,2,0
UKR79400,11/3/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR78810,11/2/2022,Battles,Armed clash,48.567,39.3171,3,40
UKR78756,11/2/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR78758,11/2/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR78757,11/2/2022,Battles,Armed clash,47.7579,37.2176,2,0
UKR78760,11/2/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR78761,11/2/2022,Battles,Armed clash,48.859,38.1962,2,0
UKR78762,11/2/2022,Battles,Armed clash,48.096,37.6666,2,0
UKR78754,11/2/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR78752,11/2/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR78755,11/2/2022,Battles,Armed clash,49.1581,37.9749,2,0
UKR78759,11/2/2022,Battles,Armed clash,47.7788,37.0753,2,0
UKR78753,11/2/2022,Battles,Armed clash,49.2265,37.9863,2,0
UKR79278,11/2/2022,Battles,Armed clash,48.7329,38.2154,2,0
UKR79334,11/2/2022,Battles,Armed clash,49.2088,38.0832,2,0
UKR79805,11/2/2022,Battles,Armed clash,47.1295,33.5357,2,0
UKR79803,11/2/2022,Battles,Armed clash,49.6865,37.9286,2,0
UKR79798,11/2/2022,Battles,Armed clash,47.1567,33.2102,2,0
UKR79800,11/2/2022,Battles,Armed clash,47.1771,33.2467,2,0
UKR79806,11/2/2022,Battles,Armed clash,49.6592,37.9291,2,0
UKR79804,11/2/2022,Battles,Armed clash,47.187,33.4913,2,0
UKR79801,11/2/2022,Battles,Armed clash,49.5206,37.9822,2,0
UKR79799,11/2/2022,Battles,Armed clash,49.1318,38.1529,2,0
UKR79802,11/2/2022,Battles,Armed clash,49.7043,37.9609,2,0
UKR79306,11/2/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR78745,11/1/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR78748,11/1/2022,Battles,Armed clash,47.7788,37.0753,2,0
UKR78746,11/1/2022,Battles,Armed clash,47.7579,37.2176,2,0
UKR78749,11/1/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR78750,11/1/2022,Battles,Armed clash,48.859,38.1962,2,0
UKR78751,11/1/2022,Battles,Armed clash,48.096,37.6666,2,0
UKR78747,11/1/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR78741,11/1/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR78743,11/1/2022,Battles,Armed clash,49.2265,37.9863,2,0
UKR78744,11/1/2022,Battles,Armed clash,49.1581,37.9749,2,0
UKR78740,11/1/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR79238,11/1/2022,Battles,Armed clash,48.5517,38.0205,2,0
UKR79246,11/1/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR79794,11/1/2022,Battles,Armed clash,47.0691,33.6292,2,0
UKR79687,11/1/2022,Battles,Armed clash,47.1879,33.7807,2,0
UKR79826,11/1/2022,Battles,Armed clash,48.4292,38.0094,2,0
UKR79791,11/1/2022,Battles,Armed clash,47.1567,33.2102,2,0
UKR79796,11/1/2022,Battles,Armed clash,47.1295,33.5357,2,0
UKR79795,11/1/2022,Battles,Armed clash,49.6865,37.9286,2,0
UKR79877,11/1/2022,Battles,Government regains territory,49.1581,37.9749,1,0
UKR79688,11/1/2022,Battles,Armed clash,47.9425,37.505,1,0
UKR79689,11/1/2022,Battles,Armed clash,48.0595,37.5754,1,0
UKR79790,11/1/2022,Battles,Armed clash,46.8415,33.4284,2,0
UKR79797,11/1/2022,Battles,Armed clash,46.8288,32.4175,2,0
UKR79792,11/1/2022,Battles,Armed clash,49.5206,37.9822,2,0
UKR79793,11/1/2022,Battles,Armed clash,48.7783,38.3341,2,0
UKR78742,11/1/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR79690,11/1/2022,Battles,Armed clash,49.2001,37.871,2,0
UKR78704,10/31/2022,Battles,Armed clash,48.5956,37.9999,2,2
UKR79136,10/31/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR79165,10/31/2022,Battles,Armed clash,48.5517,38.0205,2,0
UKR79168,10/31/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR79182,10/31/2022,Battles,Non-state actor overtakes territory,48.096,37.6666,1,0
UKR79186,10/31/2022,Battles,Armed clash,48.7065,38.1486,1,0
UKR79789,10/31/2022,Battles,Armed clash,49.1318,38.1529,2,0
UKR79157,10/31/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR79155,10/31/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR78737,10/30/2022,Battles,Armed clash,48.7455,38.1514,2,0
UKR78739,10/30/2022,Battles,Armed clash,50.2187,36.5834,2,0
UKR78730,10/30/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR78736,10/30/2022,Battles,Armed clash,49.523,37.953,2,0
UKR78734,10/30/2022,Battles,Armed clash,48.7783,38.3341,2,0
UKR78731,10/30/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR78930,10/30/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR79132,10/30/2022,Battles,Armed clash,48.7065,38.1486,2,0
UKR79786,10/30/2022,Battles,Armed clash,49.741,37.913,1,0
UKR79787,10/30/2022,Battles,Armed clash,49.4689,37.9059,1,0
UKR79781,10/30/2022,Battles,Armed clash,49.8554,37.9489,2,0
UKR79783,10/30/2022,Battles,Armed clash,47.2407,33.1931,2,0
UKR79788,10/30/2022,Battles,Armed clash,49.5959,37.8752,2,0
UKR78729,10/30/2022,Battles,Armed clash,48.1394,37.7497,2,0
UKR78733,10/30/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR78738,10/30/2022,Battles,Armed clash,48.096,37.6666,2,0
UKR78933,10/30/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR79115,10/30/2022,Battles,Armed clash,47.7579,37.2176,2,1
UKR79686,10/30/2022,Battles,Armed clash,48.0961,37.7214,1,1
UKR79782,10/30/2022,Battles,Armed clash,49.1318,38.1529,2,5
UKR79784,10/30/2022,Battles,Armed clash,49.2265,37.9863,1,5
UKR79785,10/30/2022,Battles,Armed clash,49.6865,37.9286,2,4
UKR120529,10/30/2022,Battles,Armed clash,46.8288,32.4175,2,2
UKR120530,10/30/2022,Battles,Armed clash,49.5206,37.9822,2,3
UKR120531,10/30/2022,Battles,Armed clash,49.7043,37.9609,2,3
UKR120540,10/30/2022,Battles,Armed clash,47.1771,33.2467,2,2
UKR120541,10/30/2022,Battles,Armed clash,47.187,33.4913,2,4
UKR78732,10/30/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR120539,10/30/2022,Battles,Armed clash,47.0794,33.5255,2,2
UKR78735,10/30/2022,Battles,Armed clash,48.2489,37.7875,2,0
UKR78724,10/29/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR78723,10/29/2022,Battles,Armed clash,48.2067,37.7244,2,0
UKR78728,10/29/2022,Battles,Armed clash,48.7065,38.1486,2,0
UKR78719,10/29/2022,Battles,Armed clash,48.1394,37.7497,2,0
UKR78721,10/29/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR78722,10/29/2022,Battles,Armed clash,49.9785,37.8326,2,0
UKR78720,10/29/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR78727,10/29/2022,Battles,Armed clash,48.0971,37.592,2,1
UKR79022,10/29/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR79061,10/29/2022,Battles,Armed clash,48.096,37.6666,2,0
UKR79064,10/29/2022,Battles,Armed clash,47.7789,37.2481,2,0
UKR79779,10/29/2022,Battles,Armed clash,47.172,33.3349,2,0
UKR79777,10/29/2022,Battles,Armed clash,47.0691,33.6292,2,0
UKR79776,10/29/2022,Battles,Armed clash,47.1771,33.2467,2,0
UKR79778,10/29/2022,Battles,Armed clash,47.187,33.4913,2,0
UKR79775,10/29/2022,Battles,Armed clash,47.1567,33.2102,2,0
UKR79780,10/29/2022,Battles,Armed clash,47.1295,33.5357,2,0
UKR78725,10/29/2022,Battles,Armed clash,47.8538,37.4841,2,5
UKR78997,10/29/2022,Battles,Armed clash,49.8554,37.9489,2,2
UKR79039,10/29/2022,Battles,Armed clash,47.7579,37.2176,2,5
UKR79050,10/29/2022,Battles,Armed clash,49.5959,37.8752,2,4
UKR79529,10/29/2022,Battles,Armed clash,49.1318,38.1529,1,23
UKR79560,10/29/2022,Battles,Armed clash,49.2265,37.9863,2,4
UKR120523,10/29/2022,Battles,Armed clash,47.1879,33.7807,2,0
UKR120527,10/29/2022,Battles,Armed clash,49.6865,37.9286,2,2
UKR120528,10/29/2022,Battles,Armed clash,49.741,37.913,2,2
UKR120532,10/29/2022,Battles,Armed clash,49.4689,37.9059,2,3
UKR120538,10/29/2022,Battles,Armed clash,47.0794,33.5255,2,0
UKR78726,10/29/2022,Battles,Armed clash,48.2816,37.7747,2,0
UKR78401,10/28/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR78396,10/28/2022,Battles,Armed clash,47.7966,37.9107,2,0
UKR78718,10/28/2022,Battles,Armed clash,49.5206,37.9822,2,0
UKR78809,10/28/2022,Battles,Armed clash,47.1557,33.1031,2,0
UKR78807,10/28/2022,Battles,Armed clash,49.6407,37.9048,2,0
UKR78808,10/28/2022,Battles,Armed clash,49.6865,37.9286,2,0
UKR78806,10/28/2022,Battles,Armed clash,49.1318,38.1529,2,0
UKR78805,10/28/2022,Battles,Armed clash,49.8554,37.9489,2,0
UKR79774,10/28/2022,Battles,Armed clash,47.7789,37.2481,2,0
UKR120526,10/28/2022,Battles,Armed clash,47.0691,33.6292,2,0
UKR120533,10/28/2022,Battles,Armed clash,47.1567,33.2102,2,0
UKR120534,10/28/2022,Battles,Armed clash,47.1771,33.2467,2,0
UKR120535,10/28/2022,Battles,Armed clash,47.187,33.4913,2,0
UKR120536,10/28/2022,Battles,Armed clash,47.172,33.3349,2,0
UKR120537,10/28/2022,Battles,Armed clash,47.1295,33.5357,2,0
UKR78597,10/27/2022,Battles,Armed clash,46.6558,32.6178,3,44
UKR78313,10/27/2022,Battles,Armed clash,48.9259,38.2467,1,0
UKR78621,10/27/2022,Battles,Armed clash,48.567,39.3171,3,80
UKR78292,10/27/2022,Battles,Armed clash,48.5008,37.968,2,0
UKR78330,10/27/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR78368,10/27/2022,Battles,Armed clash,47.834,36.8146,2,0
UKR78354,10/27/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR78370,10/27/2022,Battles,Armed clash,48.7065,38.1486,2,0
UKR78324,10/27/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR78375,10/27/2022,Battles,Armed clash,48.4715,37.963,2,0
UKR78295,10/27/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR78367,10/27/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR78412,10/27/2022,Battles,Armed clash,47.8479,35.1602,3,0
UKR78802,10/27/2022,Battles,Armed clash,49.0495,38.2179,2,0
UKR78717,10/27/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR78801,10/27/2022,Battles,Armed clash,49.1318,38.1529,1,0
UKR78587,10/27/2022,Battles,Armed clash,46.8415,33.4284,2,44
UKR78314,10/27/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR78347,10/27/2022,Battles,Armed clash,48.2489,37.7875,2,0
UKR78599,10/26/2022,Battles,Armed clash,48.567,39.3171,3,30
UKR78189,10/26/2022,Battles,Armed clash,48.5008,37.968,2,0
UKR78271,10/26/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR78215,10/26/2022,Battles,Armed clash,48.174,37.7863,2,0
UKR78195,10/26/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR78207,10/26/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR78227,10/26/2022,Battles,Armed clash,48.2067,37.7244,2,0
UKR78254,10/26/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR78190,10/26/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR78291,10/26/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR78256,10/26/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR78234,10/26/2022,Battles,Armed clash,48.4684,37.9567,2,0
UKR78196,10/26/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR78715,10/26/2022,Battles,Armed clash,49.1267,37.9703,1,0
UKR78863,10/26/2022,Battles,Government regains territory,49.741,37.913,1,0
UKR78860,10/26/2022,Battles,Government regains territory,49.8554,37.9489,1,0
UKR78796,10/26/2022,Battles,Armed clash,47.1771,33.2467,2,0
UKR78862,10/26/2022,Battles,Government regains territory,49.1581,37.9749,1,0
UKR78716,10/26/2022,Battles,Armed clash,48.096,37.6666,1,0
UKR78795,10/26/2022,Battles,Armed clash,47.1567,33.2102,2,0
UKR78798,10/26/2022,Battles,Armed clash,49.5206,37.9822,2,0
UKR78861,10/26/2022,Battles,Government regains territory,47.7966,37.9107,1,0
UKR78799,10/26/2022,Battles,Armed clash,47.187,33.4913,2,0
UKR78864,10/26/2022,Battles,Government regains territory,47.1303,37.8365,1,0
UKR78714,10/26/2022,Battles,Armed clash,49.2265,37.9863,2,0
UKR78800,10/26/2022,Battles,Armed clash,49.4103,38.1504,2,0
UKR78797,10/26/2022,Battles,Armed clash,47.1271,33.3989,2,0
UKR78803,10/26/2022,Battles,Armed clash,49.7043,37.9609,2,5
UKR78804,10/26/2022,Battles,Armed clash,49.6865,37.9286,2,5
UKR120542,10/26/2022,Battles,Armed clash,47.293,33.2795,2,5
UKR120543,10/26/2022,Battles,Armed clash,46.8593,32.3848,2,5
UKR120544,10/26/2022,Battles,Armed clash,49.1318,38.1529,2,10
UKR78246,10/26/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR78590,10/25/2022,Battles,Armed clash,46.8415,33.4284,2,10
UKR78160,10/25/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR78139,10/25/2022,Battles,Armed clash,48.4684,37.9567,2,0
UKR78122,10/25/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR78108,10/25/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR78134,10/25/2022,Battles,Armed clash,48.2067,37.7244,2,0
UKR78100,10/25/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR78187,10/25/2022,Battles,Armed clash,50.1852,36.6755,2,0
UKR78166,10/25/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR78145,10/25/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR78222,10/25/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR78792,10/25/2022,Battles,Armed clash,49.0495,38.2179,1,0
UKR78794,10/25/2022,Battles,Armed clash,49.3768,37.9619,2,0
UKR78790,10/25/2022,Battles,Armed clash,47.1567,33.2102,2,2
UKR78791,10/25/2022,Battles,Armed clash,47.1771,33.2467,2,4
UKR78793,10/25/2022,Battles,Armed clash,49.5206,37.9822,1,10
UKR121352,10/25/2022,Battles,Armed clash,47.1271,33.3989,2,2
